time,text,event
Wed Nov 09 18:39:19 +0000 2011,RT @Teleton_Mx: Hubo una balacera cerca  del CRIT y nosotros estábamos desarmados.,
Sat May 21 20:45:10 +0000 2011,"10:42pm RIO MEDIO 4 EMPEZO BALACERA, TERMINO EN ZONA NORTE,4 PRESUNTOS DELINC ABATIDOS #verfollow Via NOTINFOMEX (via @ciux1) #veralert",
Thu Nov 15 03:54:15 +0000 2012,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Fri Mar 25 19:45:28 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Tue Dec 29 22:39:22 +0000 2009,Hubo una balacera cerca del CRIT y nosotros estaban desarmados.,
Sun Jul 25 00:20:14 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Sun Oct 25 19:14:27 +0000 2009,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Wed Oct 10 23:57:47 +0000 2012,"RT @ciux1: 10:42pm  EN RIO MEDIO 4  EMPEZO UNA BALACERA Y TERMINO EN ZONA NORTE,  4 PRESUNTOS DELINCUENTES ABATIDOS #verfollow REPORTADO ...",
Thu Aug 18 19:22:10 +0000 2011,balacera!:$,
Thu Nov 26 14:58:17 +0000 2009,RT @Teleton_Mx: Hubo una balacera cerca  del CRIT y nosotros estábamos desarmados.,
Tue Dec 29 22:39:22 +0000 2009,Hubo una balacera cerca del CRIT y todos estaban desarmados,
Thu Oct 21 08:54:55 +0000 2010,"Al final lo que queda es abrazarse, confiar en el otro, amar y dejarse amar en medio de esta balacera que es la vida!",
Fri Jan 01 19:41:42 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Wed May 26 01:11:40 +0000 2010,RT @nomamesalan: Hubo una balacera cerca del CRIT y todos estaban desarmados,
Tue Feb 09 03:25:10 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Thu Aug 16 05:00:52 +0000 2012,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Sat Feb 27 06:43:27 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Fri Aug 06 14:13:54 +0000 2010,VIDEO EN DONDE MISS SINALOA 2012 MUERE EN BALACERA. Impresionante audio: http://t.co/kIbqfj75,
Thu Jan 14 22:17:06 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Sun Dec 13 21:04:37 +0000 2009,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Mon Mar 30 00:18:54 +0000 2009,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Mon Dec 20 04:29:54 +0000 2010,RT @nomamesalan: Hubo una balacera cerca del CRIT y todos estaban desarmados,
Fri Aug 05 16:51:27 +0000 2011,RT @nomamesalan: Hubo una balacera cerca del CRIT y todos estaban desarmados,
Sat Jun 18 03:45:02 +0000 2011,@021CHERRY oye yo vengo de geo pinos asta lombardo rio medio no oigo ni vida inucual cual balacera!?? Pase oasis torremtes capanario rio 234,
Sun Jan 02 19:01:17 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Wed Feb 23 02:43:49 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Mon Jan 04 06:22:18 +0000 2010,""" El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta""/ que chola!",
Thu May 10 03:30:06 +0000 2012,-Hola que haces? -Aqui en una balacera entre narcos y federales y tu? - Enamorandome - No mames ten cuidado no te ballan a lastimar,
Tue Sep 22 02:56:21 +0000 2009,RT @nomamesalan: Hubo una balacera cerca del CRIT y todos estaban desarmados,
Mon Aug 16 21:14:58 +0000 2010,"ah! y no es por arruinarles el prox capitulo,pero se arma la balacera #twd",
Tue Dec 08 21:31:31 +0000 2009,"Reportan un enfrentamiento en la Carretera al Aeropuerto en #NuevoLaredo, #Tamaulipas... #balacera #México",
Thu Apr 01 03:22:45 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Mon Aug 23 17:01:56 +0000 2010,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Wed Jun 29 14:11:35 +0000 2011,México: reina de belleza muerta en balacera era del grupo de sicarios (fiscal)... http://t.co/FiGre6Hz,
Sat May 07 19:59:51 +0000 2011,RT @michelssoto: -Hola que haces? -Aqui en una balacera entre narcos y federales y tu? - Enamorandome - No mames ten cuidado no te balla ...,
Thu Jul 08 02:39:22 +0000 2010,"“@ELTIEMPO: RT @Citytv Balacera en calle del 'Bronx' en Bogotá deja al menos dos heridos
http://t.co/LGkMlkUV” les quedo grande el bronx!",
Thu Mar 25 19:54:45 +0000 2010,"@frankcjc 10:42pm RIO MEDIO 4  BALACERA, TERMINO EN ZONA NORTE,4 PRESUNTOS DELINC ABATIDOS #verfollow (via @ciux1) #veralert  #Veracruz",
Wed Nov 14 16:59:17 +0000 2012,"""@FridaVasquez: ah! y no es por arruinarles el prox capitulo,pero se arma la balacera #twd"".l. maldita --'",
Wed Mar 16 20:08:27 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Sat May 21 20:45:10 +0000 2011,"RT @manolokike: @frankcjc 10:42pm RIO MEDIO 4  BALACERA, TERMINO EN ZONA NORTE,4 PRESUNTOS DELINC ABATIDOS #verfollow (via @ciux1) #vera ...",
Mon Sep 03 20:42:06 +0000 2012,"RT @ciux1: 10:42pm  EN RIO MEDIO 4  EMPEZO UNA BALACERA Y TERMINO EN ZONA NORTE,  4 PRESUNTOS DELINCUENTES ABATIDOS #verfollow REPORTADO ...",
Wed Mar 07 07:00:25 +0000 2012,@darielamc  no sabe si hay balacera en col. Presidente,
Thu Jan 13 22:55:15 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Fri Apr 01 03:43:47 +0000 2011,Uyyy ñero balacera en el bronx,
Mon Jun 15 04:08:52 +0000 2009,Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @TwiterosCali @adncali,
Sun Oct 28 06:46:40 +0000 2012,RT @BarbaraMurraR: Y que empieza la balacera.. Ya se habian tardado,
Mon Dec 26 03:34:05 +0000 2011,Balacera en el bronx ? Cuaandoo no invente * se rie *,
Sun Oct 11 22:17:01 +0000 2009,"RT @ciux1: 10:42pm  EN RIO MEDIO 4  EMPEZO UNA BALACERA Y TERMINO EN ZONA NORTE,  4 PRESUNTOS DELINCUENTES ABATIDOS #verfollow REPORTADO ...",
Tue Oct 04 01:35:55 +0000 2011,juemadre balacera en el Bronx y uno que trabaja cerca jaja sera no ir a trabajar mañana ja !,
Wed Feb 24 06:15:36 +0000 2010,"RT @Citytv: Hace pocos minutos ocurrió una intensa balacera en un bar de la denominada calle del 'Bronx', en el centro de Bogotá",
Thu May 21 04:17:59 +0000 2009,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Wed Aug 29 21:47:50 +0000 2012,Ojo! El bronx se calento por la coca y la marihuana! Cuidado con la balacera!jajajaja,
Thu Jul 15 15:41:42 +0000 2010,@CaracoITV :o balacera en el bronx eso no es anormal :),
Thu Feb 25 05:21:18 +0000 2010,@EnterateCali @hagameuncruce @Informante_Cali Alguien sabe q sucede en la pasoancho?? Q se habla de balacera al sur??,
Wed Feb 16 19:49:27 +0000 2011,"'Hubo una balacera tenas en el centro de Bogotá' Esperenme ya voy a ayudar a matar wuachiturros, *alista las armas*.",
Mon Jun 14 04:27:47 +0000 2010,RT @AnaMariaGY: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @Twi ...,
Tue May 18 01:30:03 +0000 2010,#URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Mon May 31 03:13:52 +0000 2010,RT @CesarCancinoK: Confirman que Miss disparó en balacera http://t.co/zYb7Tybf,
Sat Sep 26 05:31:29 +0000 2009,El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta http://t.co/0rORzp5z,
Tue Feb 07 17:37:27 +0000 2012,"Balacera de casi 30 minutos en calle del Bronx (Bogotá) por el territorio para vender droga, ¿donde esta la... http://t.co/RFb2Ij9z",
Fri Jan 08 03:46:01 +0000 2010,"-Donde estas? - Escondida en el Oxxo hasta q termina la balacera entre militares y narcos y tu? -Yo aquí,bien enamorada! -Ay wey que mieedo!",
Mon Apr 30 01:57:34 +0000 2012,Y hasta donde es ke llega la diligenicia de esta ciudad balacera en el bronx y todo como si no fuera parte de este pais ... Jummm,
Mon Jan 04 01:32:47 +0000 2010,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Tue Jun 07 02:09:05 +0000 2011,El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta// CARGUENLE AL MUERTO!,
Wed Aug 11 00:20:49 +0000 2010,RT @yused0921: @EnterateCali @hagameuncruce @Informante_Cali Alguien sabe q sucede en la pasoancho?? Q se habla de balacera al sur??,
Thu Feb 17 00:26:14 +0000 2011,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Sat May 29 17:19:16 +0000 2010,RT @yused0921: @EnterateCali @hagameuncruce @Informante_Cali Alguien sabe q sucede en la pasoancho?? Q se habla de balacera al sur??,
Mon Jun 15 04:08:52 +0000 2009,Balacera a esta hora en pasoancho con 80 parece en canchas diablo azteca se oyen sirenasy gritos @TaxisLibres4 @juanfotosadn @movilidadcali,
Sat Jul 04 04:32:53 +0000 2009,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Tue Nov 03 23:58:05 +0000 2009,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Tue Oct 23 20:03:24 +0000 2007,Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Sat Jun 04 22:05:12 +0000 2011,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Sun May 02 02:12:29 +0000 2010,"RT @Quien: Confirman que Susana Flores, 'Mujer Sinaloa 2012' también disparó en balacera en la que perdió la vida http://t.co/2BVxLbmj",
Wed Jun 22 10:58:51 +0000 2011,"RT @ciux1: 10:42pm  EN RIO MEDIO 4  EMPEZO UNA BALACERA Y TERMINO EN ZONA NORTE,  4 PRESUNTOS DELINCUENTES ABATIDOS #verfollow REPORTADO ...",
Sun Jul 26 23:57:33 +0000 2009,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Thu Dec 31 21:48:50 +0000 2009,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Fri Sep 10 04:07:18 +0000 2010,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Wed Jun 17 13:24:03 +0000 2009,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Sun Sep 13 16:11:19 +0000 2009,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Fri Jun 18 20:47:12 +0000 2010,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Fri Jun 04 23:19:15 +0000 2010,RT @eternosexual: VIDEO EN DONDE MISS SINALOA 2012 MUERE EN BALACERA. Impresionante audio: http://t.co/kIbqfj75,
Thu Feb 25 05:21:18 +0000 2010,@elpaiscali @juanfotosadn @adncali @TaxisLibres4 #CaliCo Alguien sabe q sucede en la pasoancho?? Q se habla de balacera al sur??,
Sat May 14 22:15:51 +0000 2011,Con balacera en el Bronx y uno acá descansando sin turno,
Mon Jun 08 15:07:24 +0000 2009,"RT @AnaRent: Reportan un enfrentamiento en la Carretera al Aeropuerto en #NuevoLaredo, #Tamaulipas... #balacera #México",
Wed Sep 28 16:46:53 +0000 2011,Investigan a reina de belleza en Sinaloa como implicada en balacera http://t.co/wge8QzRB,
Thu Oct 22 20:09:26 +0000 2009,"y hablando de peleas, en el bronxs hubo una balacera ahorita! que gonorrea!",
Thu Sep 01 18:22:54 +0000 2011,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Sat Jan 30 23:39:26 +0000 2010,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Wed Sep 12 01:26:18 +0000 2012,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Sun Jun 03 02:18:45 +0000 2012,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Thu Jan 20 18:19:35 +0000 2011,Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá. Ese su desarme alcade inepto? @petrogustavo,
Tue Oct 26 14:36:48 +0000 2010,En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Sep 18 04:32:38 +0000 2010,Alguien escuchó balacera por La Aguacatala?,
Mon Mar 14 22:36:41 +0000 2011,"""@AnaMariaGY: Balacera a esta hora en pasoancho con 80 parece en canchas diablo azteca se oyen sirenas y gritos @juanfotosadn""",
Wed Jul 28 06:15:04 +0000 2010,#Balacera en Inf. Los Ángeles #Precaución #SanNicolás,
Fri Jul 16 14:52:43 +0000 2010,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Fri Apr 24 19:28:30 +0000 2009,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Tue Jul 14 14:51:13 +0000 2009,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Sat Jan 08 03:04:05 +0000 2011,"""@ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/ZZzrXysH""#violencia",
Sun Mar 04 01:02:22 +0000 2012,"Ya en casa y con la novedad de balacera por mi casa x)
Estos pinches defeños me hacen sentir en casa,
Pero estos cabrones de niñas no pasan!",
Thu Mar 31 22:05:44 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Mon Jun 15 04:08:52 +0000 2009,@Jhonatanvilla17 no?Todo el mundo salio a ver! Y la balacera venia desde la 66.. La policía perseguía ladrones y hay policias en el lugar,
Tue Feb 22 17:04:00 +0000 2011,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Mon Sep 21 00:31:57 +0000 2009,"""dejó al menos una persona herida y otras seis heridas"" ¿qué le pasa a @ELTIEMPO con la redacción de esta noticia http://t.co/iDHxKJhb",
Sat Aug 04 17:00:39 +0000 2012,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Tue Mar 23 22:11:08 +0000 2010,"Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty",
Thu Mar 31 22:05:44 +0000 2011,BALACERA EN EL BRONX UYYYYYY!! JEJEJJEJJE,
Thu Dec 31 21:48:50 +0000 2009,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Mon May 10 18:44:07 +0000 2010,RT @jaimearango9: Excelente el desarme de Petro:Balacera en calle del Bronx en Bogotá deja al menos dos heridos http://t.co/MJdLbxCn vía ...,
Sun Nov 15 19:23:17 +0000 2009,LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/4zclrKnI,
Sat Jul 25 04:45:52 +0000 2009,"RT @Karenina_Paz: ""dejó al menos una persona herida y otras seis heridas"" ¿qué le pasa a @ELTIEMPO con la redacción de esta noticia http ...",
Tue Nov 06 22:52:02 +0000 2012,RT @24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/4zclrKnI,
Mon Nov 09 06:44:55 +0000 2009,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Sat Aug 11 16:11:24 +0000 2012,"RT @Citytv: Hace pocos minutos ocurrió una intensa balacera en un bar de la denominada calle del 'Bronx', en el centro de Bogotá",
Fri Apr 29 18:09:45 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Aug 14 23:59:28 +0000 2010,"@InfoNarco ese video lleva tiempo circulando, creo la balacera fue en Veracruz",
Thu May 03 08:57:46 +0000 2012,"Investigan a reina de belleza en Sinaloa como implicada en balacera http://t.co/Ye3QqdT3""",
Sun Jan 10 17:09:20 +0000 2010,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sun Jun 20 03:31:49 +0000 2010,RT @24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/4zclrKnI,
Mon May 04 21:39:09 +0000 2009,RT @24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/4zclrKnI,
Sun Mar 07 18:34:24 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty",
Thu Oct 06 16:03:47 +0000 2011,Hay balacera :S tengo miedo!!!,
Thu Dec 17 15:39:15 +0000 2009,RT @juanjacoboc: #URG Un muerto y siete heridos deja una balacera en la calle del Bronx en el centro de Bogotá.,
Fri Aug 13 15:17:16 +0000 2010,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Tue Nov 13 19:13:35 +0000 2012,@NoticiasRCN @patrudelanoche. Wo balacera,
Wed Apr 22 23:33:46 +0000 2009,RT @Javier_Canada: #Balacera en Inf. Los Ángeles #Precaución #SanNicolás,
Sun Jun 06 15:43:38 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty",
Sun Apr 10 17:55:44 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Tue Mar 23 22:11:08 +0000 2010,RT @Javier_Canada: #Balacera en Inf. Los Ángeles #Precaución #SanNicolás,
Sat Oct 02 16:03:06 +0000 2010,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sun May 22 17:57:56 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Jul 25 04:45:52 +0000 2009,"Balacera en la calle del Bronx ""dejó al menos una persona herida y otras seis heridas""... #ElTiempoStyle http://t.co/DoXKHJXJ",
Mon Jul 30 17:10:30 +0000 2012,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Oct 22 17:02:25 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Wed Feb 02 01:14:31 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Aug 11 16:11:24 +0000 2012,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Thu Jun 23 21:02:14 +0000 2011,"—Hola, ¿Qué haces? —Aquí en una balacera
entre los federales y el narco, ¿y tú? —
Enamorándome —¡NO MAMES, TEN CUIDADO,
TE VAN A LASTIMAR!",
Wed May 25 23:03:40 +0000 2011,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Sun Jul 24 07:10:06 +0000 2011,RT @24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/4zclrKnI,
Tue Aug 17 02:30:53 +0000 2010,“@24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/fetbTccB”... Hay no m..men!,
Tue Mar 10 15:43:13 +0000 2009,"""@patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn""",
Thu Aug 26 19:09:11 +0000 2010,"RT @SumireSputnik: 1.- Naces
2.- Creces
3.-Te cierran el metro porque un pendejo será el presidente
4.-Mueres en una balacera #EnriquePe ...",
Sat Mar 12 03:14:59 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Feb 11 22:06:21 +0000 2012,RT @Telenews_Orient: Investigan a reina de belleza en Sinaloa como implicada en balacera http://t.co/wge8QzRB,
Tue Apr 26 06:51:37 +0000 2011,""" En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas"" @SerMora2 @darthjp86 estan bien???",
Sat Aug 22 14:42:51 +0000 2009,"RT @juanfotosadn: ""@AnaMariaGY: Balacera a esta hora en pasoancho con 80 parece en canchas diablo azteca se oyen sirenas y gritos @juanf ...",
Tue Mar 09 20:10:25 +0000 2010,"Difunden video de balacera donde murió María Susana Flores
http://t.co/qysQa4wa http://t.co/52n36l93",
Fri Apr 22 01:07:28 +0000 2011,"""@24HorasTVN: LO ÚLTIMO: Miss Sinaloa habría disparado en mortal balacera - http://t.co/tiRH1YOx"" @NoticieroHechos",
Tue Jul 10 15:38:56 +0000 2012,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Fri Sep 10 02:34:13 +0000 2010,Balacera α las 2pm   #OrgullosoDeVivirEnZonaRoja,
Wed Dec 30 19:31:31 +0000 2009,Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @EnterateCali  @adncali,
Wed Jan 27 18:58:25 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty",
Wed Aug 11 00:20:49 +0000 2010,RT @Besos_de_agua: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @ ...,
Thu Jul 29 14:58:53 +0000 2010,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Mon Apr 02 14:16:57 +0000 2012,RT @Besos_de_agua: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @ ...,
Thu Oct 20 02:19:45 +0000 2011,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Thu Aug 12 04:05:18 +0000 2010,Esto fué lo que pasó en Ahuatlán #Ahuatlán #Cuernavaca #Noticias Según rumores http://t.co/4ccvyhhy #Balacera #Morelos,
Mon May 28 19:51:14 +0000 2012,"RT @Citytv: Hace pocos minutos ocurrió una intensa balacera en un bar de la denominada calle del 'Bronx', en el centro de Bogotá",
Wed May 23 18:18:40 +0000 2012,"Muere en balacera reina de belleza: CULIACÁN, Sinaloa (AP).- Una reina local de belleza murió en el noroeste de ... http://t.co/DXOZTwWw",
Sat Aug 20 14:00:44 +0000 2011,RT @ELTIEMPO: Balacera en calle del 'Bronx' en Bogotá deja un muerto y seis heridos http://t.co/4uCpHa3d,
Mon Aug 06 00:23:32 +0000 2012,RT @Besos_de_agua: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @ ...,
Wed Dec 08 22:06:56 +0000 2010,RT @Besos_de_agua: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @ ...,
Tue Sep 06 14:43:05 +0000 2011,Investigan a reina de belleza en Sinaloa como implicada en balacera http://t.co/fpplKLR6,
Wed May 04 08:01:44 +0000 2011,"-Hola, que haces -Estoy afuera viendo una balacera entre militaras y narcos, y tu? -Aqui enamorandome -No mames safate, te van a lastimar",
Sat Jul 18 20:32:11 +0000 2009,"Pues otra balacera, no les digo, si acaba de haber una hace como una hora .-.",
Wed Dec 21 04:08:16 +0000 2011,"10:42pm EN RIO MEDIO 4 EMPEZO UNA BALACERA Y TERMINO EN ZONA NORTE, 4 PRESUNTOS DELINCUENTES ALGUIEN QUE NOS PUEDA CONFIRMAR #verfollow",
Fri Feb 26 18:19:09 +0000 2010,"RT @rubenrdza: Posible balacera en la zona Oriente de #mtyfollow enfrente de Hda Los morales, alguien confirma? #balaceramty #riesgomty",
Mon Jan 18 14:44:17 +0000 2010,"se aconseja q en caso de una balacera tenderse boca abajo, ya q la mayoría de balas salen a nivel del pecho",
Tue May 10 22:44:09 +0000 2011,Se habla de balacera en Diablo azteca #CaliCo se espera mas info,
Sat Jul 30 06:07:56 +0000 2011,RT @yused0921: @EnterateCali @hagameuncruce @Informante_Cali Alguien sabe q sucede en la pasoancho?? Q se habla de balacera al sur??,
Sun Jul 22 20:02:57 +0000 2012,En medio de la balacera que es la vida.,
Wed Dec 02 21:41:37 +0000 2009,"RT @andrikcr: se aconseja q en caso de una balacera tenderse boca abajo, ya q la mayoría de balas salen a nivel del pecho",
Sat Jul 30 06:07:56 +0000 2011,RT @Besos_de_agua: Balacera a esta hora pasoancho con 80 parece q en canchas del diablo azteca se oyen sirenas y gritos @hagameuncruce @ ...,
Thu Mar 29 22:11:30 +0000 2012,RT @patrudelanoche: En minutos la informacion en directo desde el bronx donde se registro una balacera entre dos bandas @NoticiasRcn,
Sat Jan 15 23:26:10 +0000 2011,RT @REFORMACOM: El Gobierno de Sinaloa confirmó que la Miss María Susana Flores Gámez disparó en la balacera en la que resultó muerta ht ...,
Tue Nov 30 20:07:14 +0000 2010,"Y pues nada, aquí escuchando la balacera en la pasoancho.",
